"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W41","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","AT","Austria",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","BG","Bulgaria",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","CZ","Czechia",9.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","DE","Germany",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","DK","Denmark",10.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","EE","Estonia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","EL","Greece",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","ES","Spain",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","EU31_UKX","EU/EEA",106.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","FI","Finland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","FR","France",14.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","HR","Croatia",4.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","IE","Ireland",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","IS","Iceland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","LT","Lithuania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","LU","Luxembourg",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","LV","Latvia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","NL","Netherlands",52.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","NO","Norway",6.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","PL","Poland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","PT","Portugal",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","SE","Sweden",9.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","SI","Slovenia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W42","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","AT","Austria",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","BG","Bulgaria",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","CZ","Czechia",6.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","DE","Germany",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","DK","Denmark",10.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","EE","Estonia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","EL","Greece",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","ES","Spain",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","EU31_UKX","EU/EEA",133.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","FI","Finland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","FR","France",14.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","HR","Croatia",22.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","IE","Ireland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","IS","Iceland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","LT","Lithuania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","LU","Luxembourg",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","LV","Latvia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","NL","Netherlands",50.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","NO","Norway",8.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","PL","Poland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","PT","Portugal",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","SE","Sweden",22.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","SI","Slovenia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W43","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","AT","Austria",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","BG","Bulgaria",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","CZ","Czechia",6.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","DE","Germany",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","DK","Denmark",5.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","EE","Estonia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","EL","Greece",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","ES","Spain",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","EU31_UKX","EU/EEA",120.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","FI","Finland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","FR","France",20.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","HR","Croatia",8.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","HU","Hungary",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","IE","Ireland",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","IS","Iceland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","LT","Lithuania",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","LU","Luxembourg",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","LV","Latvia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","NL","Netherlands",38.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","NO","Norway",15.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","PT","Portugal",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","RO","Romania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","SE","Sweden",24.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","SI","Slovenia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W44","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","AT","Austria",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","BG","Bulgaria",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","CZ","Czechia",8.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","DE","Germany",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","DK","Denmark",11.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","EE","Estonia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","EL","Greece",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","ES","Spain",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","EU31_UKX","EU/EEA",147.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","FI","Finland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","FR","France",20.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","HR","Croatia",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","HU","Hungary",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","IE","Ireland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","IS","Iceland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","LT","Lithuania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","LU","Luxembourg",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","LV","Latvia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","NL","Netherlands",29.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","NO","Norway",11.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","PL","Poland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","PT","Portugal",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","RO","Romania",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","SE","Sweden",65.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","SI","Slovenia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2021-W45","SK","Slovakia",0.000000000,""
